period,avg_price,median_price,listings_count,avg_km,avg_age,vintage_share,youngtimer_share,two_stroke_share,week_number,month
2025-11-02,8016.666666666667,7466.666666666667,0,3157.1666666666665,6.833333333333333,0.0,0.2,0.6,44,11
2025-11-09,7708.333333333333,7533.333333333333,0,2722.0833333333335,6.166666666666667,0.0,0.15000000000000002,0.7000000000000001,45,11
2025-11-16,7400.0,7600.0,10,2287.0,5.5,0.0,0.1,0.8,46,11
2025-11-23,7533.333333333333,7666.666666666667,0,1560.3333333333335,4.666666666666667,0.0,0.06666666666666668,0.8666666666666667,47,11
2025-11-30,7666.666666666667,7733.333333333333,0,833.6666666666667,3.833333333333333,0.0,0.03333333333333334,0.9333333333333333,48,11
2025-12-07,7800.0,7800.0,1,107.0,3.0,0.0,0.0,1.0,49,12
2025-12-14,9750.0,9750.0,1,1.0,1.0,0.0,0.0,0.0,50,12
2025-12-21,6425.0,6425.0,2,118.0,2.5,0.0,0.0,1.0,51,12
2025-12-28,8791.666666666666,9550.0,6,1235.4,6.5,0.0,0.0,1.0,52,12
2026-01-04,8350.0,8350.0,2,573.0,3.0,0.0,0.0,0.0,1,1
2026-01-11,7650.0,7650.0,2,579.5,3.0,0.0,0.0,0.0,2,1
2026-01-18,7500.0,7350.0,0,543.0833333333334,3.0,0.0,0.0,0.0,3,1
2026-01-25,7350.0,7050.0,3,506.6666666666667,3.0,0.0,0.0,0.0,4,1
2026-02-01,8333.333333333334,8850.0,3,482.6666666666667,3.0,0.0,0.0,0.0,5,2
2026-02-08,6841.666666666667,7100.0,0,482.33333333333337,3.0,0.0,0.0,0.0,6,2
2026-02-15,5350.0,5350.0,1,482.0,3.0,0.0,0.0,0.0,7,2
2026-02-22,6725.0,6800.0,6,426.8333333333333,3.0,0.0,0.0,0.0,8,2
2026-03-01,6896.666666666667,6990.0,3,453.6666666666667,3.0,0.0,0.0,0.0,9,3
2026-03-08,5884.166666666667,6520.0,12,1495.2,18.5,0.3333333333333333,0.0,0.08333333333333333,10,3
2026-03-15,5714.9375,6000.0,16,13246.125,12.875,0.125,0.125,0.25,11,3
2026-03-22,4437.307692307692,4420.0,26,12328.954545454546,19.46153846153846,0.3076923076923077,0.07692307692307693,0.07692307692307693,12,3
2026-03-29,5028.387096774193,5500.0,31,9041.0,19.93548387096774,0.41935483870967744,0.0,0.25806451612903225,13,3
2026-04-05,5497.391304347826,5800.0,23,9475.304347826086,19.347826086956523,0.30434782608695654,0.13043478260869565,0.30434782608695654,14,4
2026-04-12,5484.153846153846,5350.0,26,10168.652173913044,20.384615384615383,0.34615384615384615,0.038461538461538464,0.11538461538461539,15,4
2026-04-19,5701.695652173913,5400.0,23,4074.75,29.91304347826087,0.5217391304347826,0.13043478260869565,0.17391304347826086,16,4
2026-04-26,6151.304347826087,5700.0,23,9342.272727272728,19.956521739130434,0.30434782608695654,0.08695652173913043,0.17391304347826086,17,4
2026-05-03,4692.820512820513,4300.0,39,12606.628571428571,21.974358974358974,0.38461538461538464,0.1282051282051282,0.20512820512820512,18,5
2026-05-10,6416.666666666667,5700.0,63,10391.101694915254,20.047619047619047,0.36507936507936506,0.07936507936507936,0.14285714285714285,19,5
2026-05-17,5824.084337349397,4500.0,83,13379.552631578947,17.987951807228917,0.3132530120481928,0.08433734939759036,0.12048192771084337,20,5
2026-05-24,5777.34188034188,5500.0,117,10898.62962962963,12.427350427350428,0.1452991452991453,0.15384615384615385,0.24786324786324787,21,5
